| Gene Symbol | Targetmine URL |
|XPO1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPO1|
|Xpo4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpo4|
|XPO4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPO4|
|Xpo5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpo5|
|XPO5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPO5|
|Xpo6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpo6|
|XPO6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPO6|
|Xpo7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpo7|
|XPO7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPO7|
|Xpot|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpot|
|XPOT|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPOT|
|XPOTP1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPOTP1|
|Xpr1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpr1|
|XPR1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPR1|
|Xrcc1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc1|
|XRCC1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC1|
|Xrcc2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc2|
|XRCC2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC2|
|Xrcc3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc3|
|XRCC3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC3|
|Xrcc4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc4|
|XRCC4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC4|
|Xrcc5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc5|
|XRCC5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC5|
|Xrcc6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc6|
