| Gene Symbol | Targetmine URL |
|1110034G24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110034G24Rik|
|1110034N17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110034N17Rik|
|1110035D15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110035D15Rik|
|1110035E04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110035E04Rik|
|1110035H17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110035H17Rik|
|1110035M17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110035M17Rik|
|1110036E04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110036E04Rik|
|1110037F02Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110037F02Rik|
|1110037P09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110037P09Rik|
|1110038B12Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110038B12Rik|
|1110038F14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110038F14Rik|
|1110046J04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110046J04Rik|
|1110050P16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110050P16Rik|
|1110051M20Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110051M20Rik|
|1110054M08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110054M08Rik|
|1110055C04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110055C04Rik|
|1110057K04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110057K04Rik|
|1110057P08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110057P08Rik|
|1110058D11Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110058D11Rik|
|1110058L19Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110058L19Rik|
|1110059E24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110059E24Rik|
|1110059G02Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110059G02Rik|
|1110059G10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110059G10Rik|
|1110059M19Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110059M19Rik|
|1110060G06Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110060G06Rik|
|1110064A23Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110064A23Rik|
|1110065F06Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110065F06Rik|
|1110065H08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110065H08Rik|
|1110065P20Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110065P20Rik|
|116m19Sp6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=116m19Sp6|
|116m19T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=116m19T7|
|1190001L17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190001L17Rik|
|1190001M18Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190001M18Rik|
|1190002F15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190002F15Rik|
|1190002N15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190002N15Rik|
|1190003K10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190003K10Rik|
|1190005I06Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190005I06Rik|
|1190007I07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190007I07Rik|
|1190028D05Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1190028D05Rik|
|119L04aR|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=119L04aR|
|119L04F|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=119L04F|
|11S|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=11S|
|11T|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=11T|
|1200003I10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1200003I10Rik|
|1200007C13Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1200007C13Rik|
